GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B,R,feature,class,chromosome,start,end,name,product_accession,Jr-GeneID,Jr-chromosome,Subcell_loc,Score,Parent_haplotype
118343653,-4.51883832407729,2.89329655935055,-4.62762023094192,8.62910426063478e-05,0.00149563435301645,1.28146002976098,0.590501419748695,CDS,with_protein,8,25218108,,dehydrin DHN1-like,XP_018810669.2,,,C:nucleus,1,J.regia
118343653,-4.51883832407729,2.89329655935055,-4.62762023094192,8.62910426063478e-05,0.00149563435301645,1.28146002976098,0.590501419748695,CDS,with_protein,8,25218108,,dehydrin DHN1-like,XP_035549468.1,,,C:nucleus,1,J.regia
121261538,4.19331676619136,2.46017922780862,5.16754156154772,2.04928123307385e-05,0.000957599405646174,1.75976705108491,0.632717305912731,CDS,with_protein,4D,30605794,30611288,endoplasmic reticulum-Golgi intermediate compartment protein 3-like,XP_041019895.1,109003827,8,C:endomembrane system,0.89,J.microcarpa
108998592,-4.14151015177444,2.89687450585866,-3.94499385831648,0.000525557864864198,0.00366358101263326,-0.231737706264989,0.529241120039882,CDS,with_protein,1,9264782,,uncharacterized protein LOC108998592,XP_018830719.1,,,C:nucleus,1,J.regia
108993193,4.11046747674509,3.17325764390319,5.90288825022295,2.94262257452841e-06,0.000458233918550248,3.21000569533752,0.682316394057688,CDS,with_protein,12,27843419,,acyl-protein thioesterase 2-like,XP_018823555.2,,,C:chloroplast,0.63,J.regia
121266217,-4.07409869110764,0.555964804369605,-6.3423894033155,9.40584586245105e-07,0.000335360390124891,3.55406927029612,0.708101631280418,ncRNA,lncRNA,5D,23420176,23421031,uncharacterized LOC121266217,XR_005940759.1,,"","",,J.microcarpa
109014998,-4.06695105187778,1.87866253537684,-6.58514905489862,5.05027804692472e-07,0.000335360390124891,4.7753808431046,0.721233427909723,CDS,with_protein,7,16322769,,universal stress protein PHOS32-like,XP_018853037.1,,,C:nucleus,1,J.regia
109019577,4.04072143394787,6.74976091346327,3.34035499157891,0.0024972191643516,0.0102411370431319,-1.52760010565491,0.467020522742456,CDS,with_protein,15,4085326,,peamaclein-like,XP_018857441.1,,,C:extracellular space,1,J.regia
121248846,4.03949275842465,5.53886189371904,4.64278913855627,8.28750676812167e-05,0.00146075684081905,1.10051683022547,0.591759937616356,CDS,with_protein,2D,5750460,5750988,protein RSI-1,XP_041003373.1,108988032,1,C:extracellular space,0.86,J.microcarpa
121246549,4.02267697704015,2.47775038811261,4.84707378378789,4.80928954583714e-05,0.00125702130728552,1.17574808601658,0.608293060424496,CDS,with_protein,1S,18596882,18606660,putative E3 ubiquitin-protein ligase LIN isoform X1,XP_041000655.1,108994822,12,C:chloroplast,1,J.microcarpa
121245496,3.99728235905548,3.21494741157306,5.86232549380526,3.27206167550769e-06,0.000469359069231158,3.14553053211001,0.679798505102511,CDS,with_protein,1S,26461458,26464600,acyl-protein thioesterase 2-like,XP_040999487.1,108993193,12,C:chloroplast,0.61,J.microcarpa
108991653,3.96018735823126,9.38882804016056,4.35311915877427,0.00017902308441871,0.00208968175392906,0.596188454003574,0.566969834686226,CDS,with_protein,13,13304490,,thioredoxin H2-like,XP_018821523.2,,,C:chloroplast,1,J.regia
109008746,3.86759630058458,3.01195520306382,5.04507129417399,2.83842309947181e-05,0.00106350851121298,1.62132277789342,0.623596081355766,CDS,with_protein,1,35268316,,transcription factor MYB1-like,XP_018844509.1,,,C:nucleus,1,J.regia
121250175,3.79688205682094,3.98616215487383,4.90689232908367,4.10083714726734e-05,0.00122521023493132,1.4592950507085,0.612990065202085,CDS,with_protein,2D,39607412,39608164,36.4 kDa proline-rich protein isoform X1,XP_041005101.1,108995655,1,C:extracellular space,0.99,J.microcarpa
121254762,3.74539173788642,9.73798152262665,3.78599739110151,0.00079602672366938,0.00466275181604886,-0.575037945123144,0.513624067023422,CDS,with_protein,3D,13026378,13026948,thioredoxin H2-like,XP_041010845.1,108991653,13,C:chloroplast,0.88,J.microcarpa
121262318,-3.66602130316949,23.2597772935872,-3.98346170997621,0.00047512302575823,0.00347329459939907,-0.0911952775345028,0.532941097867552,CDS,with_protein,4S,21412287,21573590,mesocentin-like isoform X1,XP_041020669.1,108981712,8,C:nucleus,1,J.microcarpa
121262318,-3.66602130316949,23.2597772935872,-3.98346170997621,0.00047512302575823,0.00347329459939907,-0.0911952775345028,0.532941097867552,CDS,with_protein,4S,21412287,21573590,mesocentin-like isoform X1,XP_041020670.1,108981712,8,C:nucleus,1,J.microcarpa
121257776,-3.62217660723291,10.1653695280603,-5.11550096539316,2.35339851480201e-05,0.00101274582753647,2.70282564199029,0.628873099729221,CDS,with_protein,3S,27229996,27231626,cold-regulated protein 27-like,XP_041014934.1,108982950,16,C:nucleus,1,J.microcarpa
121257776,-3.62217660723291,10.1653695280603,-5.11550096539316,2.35339851480201e-05,0.00101274582753647,2.70282564199029,0.628873099729221,CDS,with_protein,3S,27229996,27231626,cold-regulated protein 27-like,XP_041014935.1,108982950,16,C:nucleus,1,J.microcarpa
121257776,-3.62217660723291,10.1653695280603,-5.11550096539316,2.35339851480201e-05,0.00101274582753647,2.70282564199029,0.628873099729221,CDS,with_protein,3S,27229996,27231626,cold-regulated protein 27-like,XP_041014936.1,108982950,16,C:nucleus,1,J.microcarpa
121239122,-3.54141959384269,2.43433809236492,-4.07120567184515,0.000377245347490942,0.00305535598250192,0.00841271995031878,0.541267378000907,CDS,with_protein,7D,7908733,7918266,tropinone reductase homolog At5g06060-like isoform X1,XP_040992194.1,108998463,14,C:cytoplasm,0.7,J.microcarpa
121249909,3.49713156982508,5.2144757516107,4.14676827500867,0.00030910500655323,0.00274075936442459,0.103929477376728,0.548312474353413,CDS,with_protein,2D,41945536,41947385,acid phosphatase 1-like,XP_041004699.1,108995965,1,C:extracellular space,0.99,J.microcarpa
109021657,-3.49592906681286,16.5670932822592,-4.30119979889976,0.000205446759260717,0.00222403950014969,0.70553927689082,0.562354917342543,CDS,with_protein,7,38365817,,membrane protein PM19L,XP_035548604.1,,,C:endomembrane system,0.8,J.regia
109021657,-3.49592906681286,16.5670932822592,-4.30119979889976,0.000205446759260717,0.00222403950014969,0.70553927689082,0.562354917342543,CDS,with_protein,7,38365817,,membrane protein PM19L,XP_035548605.1,,,C:endomembrane system,0.8,J.regia
109006388,3.47134386407301,12.1187276664714,4.53919639559163,0.000109188994346563,0.00169814977302565,1.11320248143316,0.583078784650757,CDS,with_protein,11,30545996,,aspartyl protease AED3,XP_018841201.1,,,C:extracellular space,1,J.regia
121259911,3.44677582147283,13.0131097961745,3.68798139223087,0.00102650774448095,0.00550193349925247,-0.728326136933984,0.50373420013387,CDS,with_protein,4D,29137358,29138671,aspartyl protease AED3,XP_041017652.1,109006388,11,C:extracellular space,1,J.microcarpa
121244088,3.42745411308806,4.57364968198536,3.1342523474405,0.0041809300260698,0.014735170296435,-1.96534382952555,0.444034463408325,CDS,with_protein,8S,4062591,4063026,peamaclein-like,XP_040998066.1,109019577,15,C:extracellular space,1,J.microcarpa
108995965,3.39844826163417,5.85044127647318,4.44234951678081,0.000141258385906706,0.00189069842197541,0.735344871958775,0.574778110769955,CDS,with_protein,1,43593906,,acid phosphatase 1,XP_018827195.2,,,C:plasma membrane,0.57,J.regia
108984526,3.38976967660516,4.15535132695421,4.36467251480196,0.000173618376755605,0.00205441653974396,0.448494814296459,0.567989577150404,CDS,with_protein,11,28038162,,probable alpha-amylase 2,XP_018812060.2,,,C:nucleus,1,J.regia
108985437,-3.36433530310035,8.34865984549675,-5.43980199388845,9.95302495707686e-06,0.000755844424681543,3.46218176058751,0.652086429798255,CDS,with_protein,5,18058068,,GABA transporter 1,XP_018813271.1,,,C:plasma membrane,0.98,J.regia
121251444,-3.36017965110132,4.09748575679946,-6.34980218234846,9.22808433120714e-07,0.000335360390124891,5.18193786607337,0.708513906673383,CDS,with_protein,2S,5610154,5611522,uncharacterized protein LOC121251444 isoform X1,XP_041006639.1,109007630,10,C:nucleus,1,J.microcarpa
121266146,3.33938953456353,11.8657207647692,3.81411276996468,0.000739849547511316,0.00444809097683223,-0.500805533010747,0.51642383476011,CDS,with_protein,5D,15050104,15058914,"2-succinylbenzoate--CoA ligase, chloroplastic/peroxisomal-like",XP_041025816.1,109013440,3,C:chloroplast,0.7,J.microcarpa
121262079,-3.33829470680051,10.3302980678475,-6.49149026658574,6.41500247966336e-07,0.000335360390124891,6.00540261162294,0.716256417000448,ncRNA,lncRNA,1D,43210667,43212349,uncharacterized LOC121262079,XR_005940035.1,,"","",,J.microcarpa
109014088,3.33621214585413,3.83837003025722,3.96582896104972,0.000497620270762056,0.0035414981783562,-0.386435043758861,0.531248887068852,CDS,with_protein,10,5401377,,21 kDa protein-like,XP_035550320.1,,,C:extracellular space,0.79,J.regia
108990866,-3.30025684964788,16.5097711009042,-4.37143316922154,0.000170531177737299,0.00203101395996895,0.845167272400776,0.568585087460991,CDS,with_protein,9,20678382,,geraniol 8-hydroxylase-like,XP_018820515.2,,,C:endomembrane system,0.97,J.regia
109020562,3.26834022601805,2.67335603839743,3.61835762694509,0.00122865076008441,0.00624483516247629,-1.12030422437164,0.496586435402563,CDS,with_protein,13,1710639,,serine carboxypeptidase-like 7,XP_035539930.1,,,C:extracellular space,1,J.regia
121248207,3.25555144019132,7.16940408225384,3.89458041696324,0.000599699853698494,0.00393800870358472,-0.308813471522834,0.524346065803447,CDS,with_protein,2D,6881656,6882963,vegetative cell wall protein gp1 isoform X1,XP_041002531.1,108988188,1,C:extracellular space,0.99,J.microcarpa
121248443,-3.25245769402835,28.1923742378753,-3.19236486819202,0.00361916924202219,0.0132823685672388,-1.98725612330508,0.450607858571931,CDS,with_protein,2D,9572847,9575709,low-temperature-induced 65 kDa protein,XP_041002849.1,108998574,1,C:nucleus,1,J.microcarpa
108996955,3.24624458085174,27.3436261351168,4.37809382510664,0.000167542960091172,0.00201068431790482,0.850763307182922,0.569170916564318,CDS,with_protein,14,5734351,,trans-cinnamate 4-monooxygenase-like,XP_018828562.1,,,C:endomembrane system,0.99,J.regia
121234763,3.19384589571638,5.07141729828755,3.84996738142673,0.000673822448604927,0.00425173402321095,-0.552010286798778,0.519970406179698,CDS,with_protein,6D,33423760,33424242,pEARLI1-like lipid transfer protein 3,XP_040986786.1,109011537,2,C:plasma membrane,1,J.microcarpa
108984104,-3.18479918453692,61.2348323656139,-3.02439539279687,0.00547896704491066,0.0181601718338427,-2.29769093736455,0.431409997189922,ncRNA,lncRNA,1,2406665,,uncharacterized LOC108984104,XR_001994969.2,,,"",,J.regia
121252339,-3.14404304771274,11.9634696268067,-5.01680089828219,3.0602587334159e-05,0.00108538297385712,2.46282279847896,0.621453586405748,CDS,with_protein,2S,4114855,4115490,microsomal glutathione S-transferase 3,XP_041007882.1,109010098,10,C:endomembrane system,0.98,J.microcarpa
108983968,3.11726320068534,4.38913787562607,3.71751782001807,0.000950926031915481,0.00524186809224119,-0.856678491219329,0.506735650558279,CDS,with_protein,5,10191461,,fasciclin-like arabinogalactan protein 12,XP_018811312.2,,,C:anchored component of plasma membrane,1,J.regia
121262519,3.11489954563836,6.33975122590311,3.51499754229608,0.00160206743525516,0.00747207029954629,-1.16305650671289,0.485786097972409,CDS,with_protein,1D,45149708,45152843,aspartyl protease family protein At5g10770-like,XP_041020958.1,109010196,7,C:extracellular space,0.94,J.microcarpa
121240383,3.10416455135077,9.35477859134847,3.03938968395161,0.00528146453998498,0.0177008585698874,-2.11264215080181,0.4331483553615,CDS,with_protein,7S,4497127,4497429,putative lipid-transfer protein DIR1,XP_040993743.1,,"",C:extracellular space,1,J.microcarpa
108986768,-3.08747526645683,2.46520503516978,-3.30932000662493,0.00270041042967217,0.0108619773933632,-1.58991569326145,0.463617537954762,CDS,with_protein,16,17748020,,transcription factor WER-like,XP_018815053.1,,,C:nucleus,1,J.regia
121250295,3.05615572203806,6.67063834322622,2.69147112278226,0.0121667426370311,0.0335960791148785,-2.77191704209887,0.391576226497314,CDS,with_protein,2D,41961272,41966832,cellulose synthase A catalytic subunit 4 [UDP-forming]-like,XP_041005321.1,108996010,1,C:endomembrane system,0.78,J.microcarpa
121257022,3.05078166260077,20.674526517667,4.11199138476218,0.000338805983410525,0.0028696108971372,0.25871894030787,0.545084370248021,CDS,with_protein,3S,26981945,26983476,LOW QUALITY PROTEIN: gallate 1-beta-glucosyltransferase-like,XP_041013814.1,108997218,16,C:plasma membrane,0.66,J.microcarpa
121243093,3.02071312501343,4.90654322290642,4.14307982514185,0.000312128944156309,0.00275700939217438,0.0412916839590709,0.54797125539595,CDS,with_protein,8D,1290636,1294240,laccase-14-like,XP_040997088.1,109013371,6,C:extracellular space,0.99,J.microcarpa
109010403,3.01438258952012,11.586795445998,3.65281653141447,0.00112417118167164,0.00585485495605811,-0.808121259714367,0.500136858643307,CDS,with_protein,12,7586149,,proline-rich receptor-like protein kinase PERK2,XP_018846780.1,,,C:nucleus,1,J.regia
108985538,3.01059068375325,6.25463924858421,4.43846865657497,0.000142722549735582,0.00189216581605883,0.76903491820085,0.574441724325713,CDS,with_protein,8,26534724,,transcription factor bHLH93-like,XP_018813428.1,,,C:nucleus,1,J.regia
108988032,2.99713349311776,10.0280313365228,3.74016162423089,0.000896695198486715,0.00502881625215617,-0.61166494712195,0.50902427785026,CDS,with_protein,1,5849559,,protein RSI-1,XP_018816672.1,,,C:extracellular space,0.86,J.regia
109018791,-2.98786313940971,6.28372630964288,-5.95105322419245,2.59469201151664e-06,0.000429454793188203,4.5157008470396,0.685274967174166,CDS,with_protein,11,20522959,,"2-methyl-6-phytyl-1,4-hydroquinone methyltransferase, chloroplastic-like",XP_018856523.1,,,C:mitochondrial membrane,0.6,J.regia
109018791,-2.98786313940971,6.28372630964288,-5.95105322419245,2.59469201151664e-06,0.000429454793188203,4.5157008470396,0.685274967174166,CDS,with_protein,11,20522959,,"2-methyl-6-phytyl-1,4-hydroquinone methyltransferase, chloroplastic-like",XP_018856527.1,,,C:mitochondrial membrane,0.6,J.regia
109018791,-2.98786313940971,6.28372630964288,-5.95105322419245,2.59469201151664e-06,0.000429454793188203,4.5157008470396,0.685274967174166,CDS,with_protein,11,20522959,,"2-methyl-6-phytyl-1,4-hydroquinone methyltransferase, chloroplastic-like",XP_035538649.1,,,C:mitochondrial membrane,0.6,J.regia
121264614,2.97575193741852,7.1945959833182,2.55763613747393,0.0165927932104554,0.0428254618846419,-3.03089526424862,0.374902692333789,CDS,with_protein,5D,33973548,33976061,pyruvate decarboxylase 1,XP_041023812.1,108994918,3,C:cytoplasm,0.7,J.microcarpa
108981712,-2.96373536608579,1.78415164703093,-3.01481098066988,0.00560888052665517,0.0184438735606516,-2.19997737028089,0.4302963069678,CDS,with_protein,8,25299715,,epsin-like isoform X1,XP_035549459.1,,,C:nucleus,1,J.regia
121255987,2.95685685683126,10.2424462980515,3.90025981367142,0.000590858548004759,0.00390777861410934,-0.251331025018123,0.52490014646409,CDS,with_protein,3D,23174445,23176077,LOW QUALITY PROTEIN: probable pectate lyase 5,XP_041012496.1,108990813,13,C:extracellular space,1,J.microcarpa
121254606,2.9536325062058,7.19293751056577,3.14092175630807,0.00411244205026059,0.0145776021056739,-1.91190201989752,0.44479255571312,CDS,with_protein,3D,1816963,1820254,serine carboxypeptidase-like 17,XP_041010657.1,108983122,13,C:plasma membrane,0.85,J.microcarpa
121237338,2.94153074499949,7.01845249118138,4.52286407316441,0.000114037688660832,0.00171189134954806,0.945520545565165,0.581691551166569,CDS,with_protein,6S,10221060,10227202,nucleobase-ascorbate transporter 6-like,XP_040989974.1,108991181,9,C:plasma membrane,0.76,J.microcarpa
121237338,2.94153074499949,7.01845249118138,4.52286407316441,0.000114037688660832,0.00171189134954806,0.945520545565165,0.581691551166569,CDS,with_protein,6S,10221060,10227202,nucleobase-ascorbate transporter 6-like,XP_040989975.1,108991181,9,C:plasma membrane,0.76,J.microcarpa
121237338,2.94153074499949,7.01845249118138,4.52286407316441,0.000114037688660832,0.00171189134954806,0.945520545565165,0.581691551166569,CDS,with_protein,6S,10221060,10227202,nucleobase-ascorbate transporter 6-like,XP_040989976.1,108991181,9,C:plasma membrane,0.76,J.microcarpa
121250700,2.92706732468367,9.73414621954471,4.1379009856783,0.00031642417413776,0.00277155208285188,0.246466795295473,0.547491698253104,CDS,with_protein,2D,42639546,42640325,fasciclin-like arabinogalactan protein 7,XP_041005821.1,109012644,1,C:anchored component of plasma membrane,1,J.microcarpa
121255813,2.91441205410003,6.8524253184597,2.98883136779636,0.00597595256076887,0.0194331354054222,-2.21345829989911,0.427267628386633,CDS,with_protein,3D,1361346,1363140,classical arabinogalactan protein 9-like,XP_041012276.1,108996380,13,C:anchored component of plasma membrane,1,J.microcarpa
121256388,-2.89895616675524,7.10817251885814,-5.64115667128135,5.84880853171289e-06,0.000614540304649835,3.8927864581195,0.665636997989228,CDS,with_protein,3D,37977219,37978891,dnaJ homolog subfamily B member 7-like isoform X1,XP_041013103.1,109002110,13,C:nucleus,1,J.microcarpa
109013440,2.89411992575387,12.5768176804893,3.66370891437207,0.00109298786272023,0.00573596475923503,-0.808616403063836,0.501253927254237,CDS,with_protein,3,14671486,,"2-succinylbenzoate--CoA ligase, chloroplastic/peroxisomal-like",XP_035544036.1,,,C:chloroplast,0.7,J.regia
121254605,2.88723530362284,15.6957469152951,3.52529017301855,0.00156041554317673,0.00733060226181037,-1.07820606702065,0.486871763975221,CDS,with_protein,3D,1809206,1813543,serine carboxypeptidase-like 13,XP_041010656.1,108983121,13,C:plasma membrane,0.79,J.microcarpa
121259984,2.8839683804235,5.41552286672423,4.35813642408417,0.000176655769223478,0.00207329634606828,0.604018045734264,0.567412998083099,CDS,with_protein,4D,26072850,26074529,"glucan endo-1,3-beta-D-glucosidase-like",XP_041017760.1,109011488,11,C:plasma membrane,0.96,J.microcarpa
108991889,-2.87222943999641,17.8018386112985,-6.44829891823285,7.16537371842893e-07,0.000335360390124891,5.99119025162131,0.713923739173863,CDS,with_protein,7,51035148,,60S ribosomal protein L35a-1,XP_018821838.1,,,C:chloroplast,1,J.regia
108989202,2.86444994231328,9.06680797933236,3.54091057436345,0.0014992084622324,0.00713458799902976,-1.08056829918828,0.488515101429652,CDS,with_protein,16,27659066,,serine carboxypeptidase-like 18,XP_018818283.2,,,C:plasma membrane,0.72,J.regia
108982950,-2.86340644141325,12.58701875406,-4.65834371252608,7.95122959217241e-05,0.0014472848849616,1.57117245942741,0.593045975059836,CDS,with_protein,16,28147052,,cold-regulated protein 27-like,XP_035542520.1,,,C:nucleus,1,J.regia
108981170,2.85742308209239,5.74847632216722,4.21653112599798,0.000257071004413142,0.00249532832103283,0.282052241816314,0.554714851727633,CDS,with_protein,15,663954,,putative laccase-9,XP_018807802.2,,,C:plasma membrane,0.95,J.regia
121263424,-2.85265296229082,11.5429301166192,-4.64971330907973,8.13609436914549e-05,0.0014583722454876,1.55576400369009,0.592332980764182,CDS,with_protein,4S,25798925,25800710,REF/SRPP-like protein At3g05500,XP_041022234.1,109006851,8,C:plasma membrane,0.68,J.microcarpa
108990813,2.85067618295959,9.32563928938534,4.25028263159227,0.000235108849508073,0.00237680298868835,0.509975677676081,0.557777459610984,CDS,with_protein,13,24858149,,probable pectate lyase 5,XP_018820449.1,,,C:extracellular space,1,J.regia
108997284,2.84299965535477,3.53991525482822,3.53572207220218,0.00151927540806343,0.00718982606968433,-1.22291733508956,0.487969822317145,CDS,with_protein,13,7507291,,uncharacterized protein LOC108997284,XP_018829028.1,,,C:chloroplast,0.72,J.regia
118349856,2.83538677680202,6.74392578786297,4.49108294246392,0.000124095564518908,0.00177450077956195,0.80396637562392,0.578977515123161,CDS,with_protein,11,29297457,,beta-galactosidase 5-like,XP_035551523.1,,,C:extracellular space,0.99,J.regia
109006607,-2.83525744421451,6.12928121483137,-4.97968525333768,3.37811866290692e-05,0.0011241026232307,2.28305761908311,0.618619428103233,CDS,with_protein,16,23953904,,uncharacterized protein LOC109006607,XP_018841487.1,,,C:nucleus,1,J.regia
109006607,-2.83525744421451,6.12928121483137,-4.97968525333768,3.37811866290692e-05,0.0011241026232307,2.28305761908311,0.618619428103233,CDS,with_protein,16,23953904,,uncharacterized protein LOC109006607,XP_018841488.1,,,C:nucleus,1,J.regia
109006607,-2.83525744421451,6.12928121483137,-4.97968525333768,3.37811866290692e-05,0.0011241026232307,2.28305761908311,0.618619428103233,CDS,with_protein,16,23953904,,uncharacterized protein LOC109006607,XP_018841489.1,,,C:nucleus,1,J.regia
108988188,2.81697930497149,17.9796169571872,3.8396494111125,0.000692206533954933,0.00430288516703647,-0.377127510280753,0.518952539453902,CDS,with_protein,1,7016075,,vegetative cell wall protein gp1,XP_018816884.1,,,C:extracellular space,0.99,J.regia
121262630,2.81652158600473,9.04736729032436,3.40849563570231,0.00210162025263942,0.00907421988681437,-1.33903450041111,0.474419813215206,CDS,with_protein,4S,22907244,22908714,transcription factor bHLH93-like,XP_041021121.1,108985538,8,C:nucleus,1,J.microcarpa
108981645,2.81555470938506,18.6724626397009,3.17364853540984,0.00379167303233421,0.0137501401256839,-1.8301368025106,0.448498675422026,CDS,with_protein,13,10137140,,"protein PHYLLO, chloroplastic isoform X1",XP_018808414.2,,,C:chloroplast outer membrane,0.75,J.regia
118344489,-2.8068390883343,6.66552606973284,-3.51965918769912,0.00158307059794088,0.00741023981849774,-1.09073492036824,0.486278087073099,CDS,with_protein,14,14438923,,cell division cycle protein 48 homolog,XP_035541057.1,,,C:cytoplasm,0.7,J.regia
108989203,2.80635916379895,12.2866242725349,3.57973009197838,0.00135704246428274,0.00666644528686839,-0.97193963624128,0.492576660098907,CDS,with_protein,16,27642459,,serine carboxypeptidase-like 17,XP_018818284.1,,,C:plasma membrane,0.87,J.regia
121256979,2.8029729873836,12.6806255502225,3.69439101369577,0.00100962250102064,0.00543545725111612,-0.716929424783565,0.504387094891015,CDS,with_protein,3S,26706293,26709858,serine carboxypeptidase-like 18,XP_041013735.1,108989202,16,C:plasma membrane,0.88,J.microcarpa
108983122,2.78852786840822,5.41257348272129,3.30241223560361,0.0027477617765428,0.0109418891225069,-1.62272861365219,0.462857293270108,CDS,with_protein,13,1827053,,serine carboxypeptidase-like 17,XP_035540081.1,,,C:plasma membrane,0.82,J.regia
121254447,2.78547241017836,19.9464224704453,3.51385889683454,0.00160674114492187,0.00748845782705463,-1.10256066776243,0.4856658553392,CDS,with_protein,3D,9923204,9942102,"LOW QUALITY PROTEIN: protein PHYLLO, chloroplastic",XP_041010432.1,108981645,13,C:chloroplast outer membrane,0.74,J.microcarpa
109013060,2.77917859845669,9.30775601595841,4.03951434703382,0.000410057509072803,0.00320063025521758,0.00757389848619017,0.53827820048409,CDS,with_protein,7,42545350,,pectinesterase-like,XP_035547973.1,,,C:plasma membrane,0.85,J.regia
121239123,-2.77764666700475,20.3289237015692,-4.7347422921633,6.48717221760999e-05,0.00135499501407596,1.74324346700553,0.599297092529755,CDS,with_protein,7D,7837487,7840808,tropinone reductase homolog At2g29330-like isoform X1,XP_040992199.1,108998465,14,C:cytoplasm,0.7,J.microcarpa
109021160,2.7714478426651,15.7105456856785,3.86685913486171,0.000644755153541341,0.0041329637697213,-0.346999154549817,0.52163200584639,ncRNA,lncRNA,5,5173188,,uncharacterized LOC109021160,XR_002001046.2,,,"",,J.regia
108994831,2.76122339717176,9.40098751934209,3.13698746127402,0.00415271200263999,0.0146880854668719,-1.91440530858608,0.444345471332052,CDS,with_protein,12,19942232,,chitinase-like protein 2,XP_018825761.1,,,C:extracellular space,1,J.regia
